ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000211584.9,148.4497146,-0.193069241,0.377593476,-0.511315087,0.609130442,0.999968843
ENSG00000211772.4,11.74674039,-0.007070371,0.358971824,-0.019696173,0.984285743,0.999968843
ENSG00000212719.5,22.34389517,0.134585544,0.267368926,0.503370178,0.614704034,0.999968843
ENSG00000212747.3,14.5622504,-0.108596709,0.258933962,-0.41939925,0.674924372,0.999968843
ENSG00000212802.3,21.56035282,-0.10191244,0.219514469,-0.464262974,0.642459348,0.999968843
ENSG00000212864.2,53.73541988,0.081249687,0.274554202,0.29593314,0.767281142,0.999968843
ENSG00000213015.4,22.68708042,-0.035541555,0.200297345,-0.177443965,0.859159676,0.999968843
ENSG00000213023.5,46.55377465,0.099836331,0.308327035,0.323800121,0.746089365,0.999968843
ENSG00000213024.6,27.57800704,-0.000839524,0.185264734,-0.004531486,0.99638441,0.999968843
ENSG00000213058.3,11.30438279,-0.118522677,0.29166666,-0.406363474,0.684475554,0.999968843
ENSG00000213066.6,13.4439034,0.088741481,0.27222858,0.325981499,0.744438353,0.999968843
ENSG00000213079.5,31.86344829,0.013019379,0.172391872,0.075522003,0.939799392,0.999968843
ENSG00000213088.5,15.60005937,-0.07264103,0.425807861,-0.170595793,0.864541606,0.999968843
ENSG00000213144.2,12.27257925,0.0011924,0.265709246,0.004487613,0.996419415,0.999968843
ENSG00000213160.5,35.89712028,0.109041989,0.197244656,0.552826076,0.580382511,0.999968843
ENSG00000213190.2,183.4939729,0.067755776,0.195894432,0.34587903,0.729433628,0.999968843
ENSG00000213246.2,38.96983633,0.007279304,0.158628274,0.045889072,0.963398665,0.999968843
ENSG00000213281.4,41.56337207,-0.040993222,0.21298381,-0.192471072,0.847373225,0.999968843
ENSG00000213290.4,57.52374562,0.025796065,0.180117327,0.143218121,0.886117919,0.999968843
ENSG00000213318.4,24.10035337,-0.060786566,0.217373397,-0.27964124,0.779752764,0.999968843
ENSG00000213326.4,15.47224069,-0.119921051,0.261900845,-0.457887226,0.647033465,0.999968843
ENSG00000213337.4,11.77464532,0.069994353,0.273197942,0.256203807,0.797793469,0.999968843
ENSG00000213339.4,30.04224877,-0.029959706,0.177628792,-0.168664697,0.866060389,0.999968843
ENSG00000213341.6,20.7651687,-0.081119923,0.238945761,-0.33949095,0.734239914,0.999968843
ENSG00000213366.7,19.96449916,-0.095894761,0.294669285,-0.325431817,0.744854278,0.999968843
ENSG00000213380.8,12.95289038,-0.004738934,0.258878943,-0.018305597,0.985395062,0.999968843
ENSG00000213414.3,18.77315741,0.013111506,0.225789468,0.058069606,0.953693184,0.999968843
ENSG00000213430.5,23.38756843,-0.017819425,0.197557222,-0.090198805,0.928129234,0.999968843
ENSG00000213435.3,35.75712913,0.011068012,0.209856866,0.052740765,0.957938459,0.999968843
ENSG00000213442.4,36.94960433,-0.191900107,0.292581899,-0.655885098,0.511898057,0.999968843
ENSG00000213445.4,15.97963743,-0.309345562,0.407034052,-0.759999221,0.447255051,0.999968843
ENSG00000213465.3,60.74339995,-0.064478388,0.13244413,-0.486834621,0.626375534,0.999968843
ENSG00000213478.2,29.21993319,-0.035174517,0.179104687,-0.196390825,0.844304277,0.999968843
ENSG00000213480.3,10.69316506,0.014958735,0.286653031,0.052184115,0.95838199,0.999968843
ENSG00000213516.5,31.26144857,-0.043348964,0.19607635,-0.221082061,0.825028538,0.999968843
ENSG00000213523.5,39.98521151,0.006414726,0.159735208,0.040158501,0.967966763,0.999968843
ENSG00000213563.2,10.50675694,-0.054493842,0.286860698,-0.189966219,0.849335602,0.999968843
ENSG00000213585.6,184.2487896,0.054783794,0.164382543,0.333270145,0.738930373,0.999968843
ENSG00000213593.5,62.97335682,-0.051292054,0.130796319,-0.392152121,0.694945818,0.999968843
ENSG00000213598.3,28.62756331,-0.132587564,0.238341445,-0.556292524,0.578010897,0.999968843
ENSG00000213614.5,16.30672666,-0.060901365,0.237272759,-0.256672387,0.79743169,0.999968843
ENSG00000213619.5,88.0306838,0.017066863,0.122518336,0.139300479,0.889212711,0.999968843
ENSG00000213625.4,32.05399109,-0.203680193,0.34254341,-0.594611331,0.552103304,0.999968843
ENSG00000213626.7,13.12961753,0.082182309,0.410143328,0.200374608,0.841187617,0.999968843
ENSG00000213639.5,182.0758252,-0.006872717,0.084839341,-0.081008611,0.935435104,0.999968843
ENSG00000213672.3,67.7316659,0.0579215,0.232296067,0.249343437,0.803095134,0.999968843
ENSG00000213673.3,11.87520927,-0.061908284,0.271727656,-0.227832106,0.819776766,0.999968843
ENSG00000213689.5,14.72540698,-0.13733849,0.272400987,-0.504177653,0.614136543,0.999968843
ENSG00000213699.4,34.90294706,-0.042252279,0.164486409,-0.256873985,0.797276054,0.999968843
ENSG00000213713.3,16.24700205,-0.002800505,0.236916796,-0.011820628,0.990568723,0.999968843
ENSG00000213741.4,39.72539517,-0.205242687,0.295269224,-0.695103554,0.486990408,0.999968843
ENSG00000213753.6,43.12968647,0.063938291,0.209544088,0.305130493,0.760266768,0.999968843
ENSG00000213762.6,18.26609648,0.019115291,0.22244457,0.085932829,0.931519814,0.999968843
ENSG00000213763.4,94.18009392,-0.036103485,0.109769999,-0.328901203,0.742230365,0.999968843
ENSG00000213791.4,10.22955142,-0.198601962,0.323092401,-0.614690908,0.538758865,0.999968843
ENSG00000213853.5,11.47348607,-0.159115579,0.359534848,-0.442559545,0.658084352,0.999968843
ENSG00000213923.6,147.6100364,-0.008319219,0.091950838,-0.090474643,0.927910043,0.999968843
ENSG00000213930.7,15.09659086,-0.006157541,0.261726357,-0.023526635,0.981230192,0.999968843
ENSG00000213985.4,10.01768386,0.069284956,0.293954974,0.235699212,0.813666082,0.999968843
ENSG00000213995.7,48.29120423,0.016487702,0.144838604,0.113834995,0.909368597,0.999968843
ENSG00000214022.7,72.89692815,-0.054705091,0.128400564,-0.426050239,0.670071239,0.999968843
ENSG00000214026.6,26.14309338,-0.046717752,0.192750398,-0.242374347,0.80849011,0.999968843
ENSG00000214046.4,29.36535558,-0.058279186,0.182022227,-0.320176205,0.74883476,0.999968843
ENSG00000214047.4,16.75599038,-0.154452457,0.318149537,-0.485471261,0.627342094,0.999968843
ENSG00000214077.4,10.8731842,0.018099982,0.284319489,0.063660714,0.949240387,0.999968843
ENSG00000214078.7,35.21023088,-0.040100011,0.164898863,-0.243179423,0.807866406,0.999968843
ENSG00000214087.4,24.73328715,0.012079981,0.195997309,0.061633401,0.950854778,0.999968843
ENSG00000214110.3,18.8255839,0.050778619,0.238267271,0.213116214,0.831236318,0.999968843
ENSG00000214113.5,38.53159112,0.047017926,0.176574207,0.266278562,0.790024682,0.999968843
ENSG00000214125.2,16.51563353,0.056399743,0.25407135,0.221983877,0.824326435,0.999968843
ENSG00000214144.3,33.61888527,0.051270482,0.183032887,0.28011623,0.779388333,0.999968843
ENSG00000214160.5,12.42691948,-0.031714415,0.266634833,-0.118943254,0.905320313,0.999968843
ENSG00000214174.4,30.53519405,0.011576471,0.173809143,0.066604501,0.946896562,0.999968843
ENSG00000214182.4,33.02652071,-0.189355576,0.361615864,-0.523637358,0.600530793,0.999968843
ENSG00000214210.4,11.99593768,0.090910898,0.273043163,0.33295431,0.739168772,0.999968843
ENSG00000214253.4,146.0015249,-0.129084581,0.192482406,-0.670630548,0.502455917,0.999968843
ENSG00000214297.3,41.37426139,0.009587342,0.188486608,0.050864845,0.959433218,0.999968843
ENSG00000214357.4,45.19834557,0.054641746,0.308746452,0.17697935,0.85952461,0.999968843
ENSG00000214376.5,11.02792948,0.088172939,0.375273684,0.23495636,0.814242605,0.999968843
ENSG00000214391.3,80.02265362,-0.051482615,0.127107059,-0.405033489,0.685452895,0.999968843
ENSG00000214413.3,15.46871664,-0.139748661,0.353307419,-0.395544088,0.692441391,0.999968843
ENSG00000214517.4,157.5218372,0.055442096,0.171417683,0.323432768,0.746367517,0.999968843
ENSG00000214530.2,35.84447724,0.009164389,0.166622165,0.055001022,0.95613765,0.999968843
ENSG00000214548.9,30.0049772,0.136061762,0.225443268,0.603529939,0.546156205,0.999968843
ENSG00000214575.5,12.7810797,-0.096859461,0.296038672,-0.327185164,0.743527841,0.999968843
ENSG00000214595.7,11.59500403,0.107976961,0.288782573,0.373904005,0.708475737,0.999968843
ENSG00000214655.6,43.28954007,-0.047701415,0.157842413,-0.30220911,0.76249266,0.999968843
ENSG00000214706.6,12.5741299,-0.161571983,0.305841523,-0.528286614,0.597300421,0.999968843
ENSG00000214753.2,107.6213111,0.035053255,0.106266431,0.32986198,0.741504252,0.999968843
ENSG00000214941.3,19.92133902,-0.022559126,0.213653225,-0.105587577,0.915909582,0.999968843
ENSG00000214944.5,15.42187136,0.076410671,0.289647544,0.263805693,0.791929647,0.999968843
ENSG00000215007.3,24.13046608,-0.010562586,0.193396992,-0.054616081,0.956444327,0.999968843
ENSG00000215012.4,42.06595217,0.078512448,0.253234432,0.310038598,0.756531604,0.999968843
ENSG00000215021.3,100.8482403,-0.011163714,0.107783482,-0.10357537,0.917506334,0.999968843
ENSG00000215030.4,34.49929443,-0.140550507,0.216877534,-0.648063928,0.516943604,0.999968843
ENSG00000215039.2,24.52383267,-0.064691861,0.204106948,-0.316950805,0.751280931,0.999968843
ENSG00000215041.4,34.66874647,0.056661701,0.205946189,0.275128672,0.783217384,0.999968843
ENSG00000215105.3,79.4466318,0.080498163,0.167623137,0.480233005,0.631061721,0.999968843
ENSG00000215114.3,47.00904952,0.060900075,0.151667382,0.401537061,0.688024758,0.999968843
ENSG00000215193.6,68.73593804,0.048667674,0.189883099,0.256303348,0.797716612,0.999968843
ENSG00000215217.2,11.14859099,0.021945892,0.28802285,0.076194969,0.939263985,0.999968843
ENSG00000215218.3,177.8796159,0.069759145,0.230193973,0.303045056,0.761855526,0.999968843
ENSG00000215251.3,22.15098264,0.022713507,0.223151043,0.101785351,0.918927054,0.999968843
ENSG00000215256.3,10.71313171,-0.094822174,0.320973225,-0.295420822,0.767672429,0.999968843
ENSG00000215301.5,140.8054298,-0.020013686,0.102637081,-0.194994698,0.845397099,0.999968843
ENSG00000215305.5,35.88052285,0.003760131,0.17091437,0.022000086,0.982447887,0.999968843
ENSG00000215386.6,10.54530237,0.011035474,0.290813987,0.037946848,0.969730061,0.999968843
ENSG00000215414.3,10.85418104,0.017424521,0.282570374,0.061664358,0.950830124,0.999968843
ENSG00000215421.5,17.49997897,0.036458809,0.226613073,0.160885728,0.872183403,0.999968843
ENSG00000215482.3,163.0790384,0.000674166,0.084970955,0.007934076,0.99366959,0.999968843
ENSG00000215712.4,33.47915222,0.063437864,0.17274917,0.367225293,0.713450974,0.999968843
ENSG00000215717.4,54.82784527,-0.048960687,0.160628533,-0.304806911,0.760513218,0.999968843
ENSG00000215835.2,20.85282751,-0.034846818,0.20799239,-0.16753891,0.866946035,0.999968843
ENSG00000215845.6,12.74894999,0.132962399,0.275046143,0.483418519,0.628798602,0.999968843
ENSG00000215895.4,17.22231036,-0.019487254,0.226856035,-0.085901413,0.931544788,0.999968843
ENSG00000215908.5,22.14731558,-0.030772724,0.203602721,-0.151141027,0.87986447,0.999968843
ENSG00000216285.4,14.61749042,0.050038424,0.254168515,0.196871056,0.843928444,0.999968843
ENSG00000216819.1,34.65953097,0.005807027,0.213122057,0.027247426,0.978262389,0.999968843
ENSG00000216863.4,14.31370686,0.130603994,0.35251567,0.370491316,0.711016446,0.999968843
ENSG00000217027.1,41.04455264,-0.208510046,0.272199306,-0.766019757,0.443664546,0.999968843
ENSG00000217128.6,33.1736001,-0.083994119,0.253814617,-0.330927035,0.740699601,0.999968843
ENSG00000218175.2,44.5217515,-0.213055699,0.279973602,-0.760984956,0.446666053,0.999968843
ENSG00000218227.3,30.01642556,-0.156444794,0.25269308,-0.619109927,0.535843944,0.999968843
ENSG00000218336.3,92.48535657,0.116676176,0.274995543,0.424283881,0.671358793,0.999968843
ENSG00000218418.2,22.15864644,-0.075070121,0.35008233,-0.21443562,0.830207367,0.999968843
ENSG00000218426.5,30.40613999,-0.207036727,0.281078868,-0.73657877,0.461378549,0.999968843
ENSG00000218739.4,38.65014919,0.053133538,0.161336033,0.329334601,0.741902794,0.999968843
ENSG00000219023.1,13.81629421,-0.165078591,0.346627284,-0.476242346,0.633901734,0.999968843
ENSG00000219438.4,95.32015544,0.030648543,0.295936301,0.103564662,0.917514832,0.999968843
ENSG00000219481.6,12.43892676,-0.165595034,0.341266302,-0.485236993,0.627508244,0.999968843
ENSG00000219507.4,29.50582467,-0.154203431,0.25758223,-0.598657102,0.549401569,0.999968843
ENSG00000219545.5,18.44892114,-0.05254265,0.22344868,-0.235144151,0.814096852,0.999968843
ENSG00000220205.4,609.2670608,0.026659982,0.146746569,0.181673629,0.855838863,0.999968843
ENSG00000220418.1,12.51653538,0.0098422,0.305394454,0.032227828,0.974290364,0.999968843
ENSG00000220575.3,16.18303904,0.162990749,0.302892343,0.538114458,0.590498032,0.999968843
ENSG00000220583.1,13.64364551,-0.201373359,0.318124554,-0.633001624,0.526732582,0.999968843
ENSG00000221823.5,370.8627305,0.091303432,0.199839339,0.456884176,0.647754298,0.999968843
ENSG00000221838.5,15.48688408,0.014460754,0.239144859,0.060468598,0.951782426,0.999968843
ENSG00000221866.5,105.0084332,0.117744134,0.378340765,0.311211863,0.755639565,0.999968843
ENSG00000221890.2,584.1735046,0.067785126,0.311252632,0.217781695,0.827599208,0.999968843
ENSG00000221914.4,69.20694346,-0.040477277,0.182504347,-0.221788014,0.824478911,0.999968843
ENSG00000221968.4,44.79643208,0.013431658,0.158354689,0.084820085,0.932404426,0.999968843
ENSG00000221978.7,37.01055975,-0.07205391,0.163230797,-0.441423502,0.658906431,0.999968843
ENSG00000221983.3,192.1418176,-0.115345259,0.162726408,-0.708829383,0.478430362,0.999968843
ENSG00000223380.3,59.82180954,-0.018818281,0.129317551,-0.145519928,0.884300383,0.999968843
ENSG00000223572.5,25.06127533,0.092848205,0.297098309,0.312516773,0.754647818,0.999968843
ENSG00000223573.2,11.82392265,0.054957459,0.320934844,0.171241794,0.864033646,0.999968843
ENSG00000223768.1,12.1430673,0.093619774,0.27563982,0.339645318,0.734123646,0.999968843
ENSG00000223802.3,30.9590681,-0.076064328,0.196824965,-0.386456706,0.69915846,0.999968843
ENSG00000223803.1,17.76600582,-0.198933455,0.310977399,-0.639703901,0.522365119,0.999968843
ENSG00000223891.1,20.21045433,-0.019628323,0.210040611,-0.093450134,0.925545963,0.999968843
ENSG00000224032.2,21.76353711,-0.003760662,0.204067421,-0.018428527,0.985296995,0.999968843
ENSG00000224051.2,32.21697879,0.044671992,0.21576942,0.207035787,0.83598191,0.999968843
ENSG00000224078.6,67.60940828,0.018192948,0.130403957,0.139512239,0.889045385,0.999968843
ENSG00000224083.1,85.75755118,-0.050042556,0.257963726,-0.193990669,0.846183188,0.999968843
ENSG00000224189.2,21.36803133,-0.475889383,1.179673805,-0.403407604,0.686648394,0.999968843
ENSG00000224411.2,126.2100937,-0.002624622,0.135408777,-0.019382952,0.98453561,0.999968843
ENSG00000224470.2,55.78960762,-0.058239378,0.214415675,-0.271619031,0.785914965,0.999968843
ENSG00000224531.4,119.0417418,0.026549586,0.13279091,0.199935271,0.841531205,0.999968843
ENSG00000224546.2,16.61824129,-0.054664292,0.232911067,-0.234700276,0.814441374,0.999968843
ENSG00000224550.1,73.37995195,0.007218708,0.195278863,0.036966153,0.970511994,0.999968843
ENSG00000224597.4,22.89421568,-0.033066807,0.20993851,-0.157507107,0.874845207,0.999968843
ENSG00000224631.3,39.11032397,-0.154329441,0.221650613,-0.696273471,0.486257584,0.999968843
ENSG00000224773.2,28.07450508,0.053524598,0.201622507,0.265469362,0.790647909,0.999968843
ENSG00000224781.1,20.15681456,0.00377692,0.218228373,0.017307191,0.986191549,0.999968843
ENSG00000224831.2,18.23135234,0.068643954,0.228091088,0.300949742,0.763452819,0.999968843
ENSG00000224877.3,20.53693971,-0.061589304,0.224181683,-0.27472942,0.783524127,0.999968843
ENSG00000224924.2,17.15385399,-0.315731866,0.742997577,-0.424943332,0.670877985,0.999968843
ENSG00000225093.1,29.01721959,-0.13545002,0.224686141,-0.602841009,0.546614463,0.999968843
ENSG00000225099.1,31.27431618,0.002584045,0.174576814,0.014801768,0.988190329,0.999968843
ENSG00000225110.1,15.60507809,0.103119715,0.257800944,0.399997429,0.689158411,0.999968843
ENSG00000225135.1,30.03056068,0.125389341,0.266692959,0.470163673,0.638238086,0.999968843
ENSG00000225137.1,34.15397273,-0.160512264,0.423141195,-0.379334996,0.704439115,0.999968843
ENSG00000225170.2,15.79977164,-0.083582837,0.255147293,-0.327586609,0.743224248,0.999968843
ENSG00000225267.1,36.4590141,-0.141775585,0.214417416,-0.661213007,0.508475721,0.999968843
ENSG00000225339.2,313.105114,0.035983001,0.092083994,0.390762819,0.69597256,0.999968843
ENSG00000225347.1,13.25631255,-0.067690025,0.256679461,-0.263714224,0.792000134,0.999968843
ENSG00000225439.2,15.39220278,0.028664412,0.241726675,0.118581913,0.905606595,0.999968843
ENSG00000225462.1,11.80187484,-0.044547684,0.271135943,-0.164300178,0.869494841,0.999968843
ENSG00000225465.5,38.11671725,0.121545586,0.269695812,0.45067658,0.652222664,0.999968843
ENSG00000225471.2,18.2403213,-0.188162786,0.290485669,-0.647752388,0.517145115,0.999968843
ENSG00000225485.3,159.8193223,-0.194862534,0.396175947,-0.491858568,0.622819329,0.999968843
ENSG00000225504.3,25.85355066,0.111638362,0.244204897,0.457150384,0.647562958,0.999968843
ENSG00000225536.2,11.48675796,-0.012092683,0.274697497,-0.044021816,0.964887014,0.999968843
ENSG00000225573.3,25.48600567,-0.184180087,0.267034183,-0.68972476,0.490367292,0.999968843
ENSG00000225648.1,21.00115356,-0.088770805,0.243410857,-0.364695338,0.715338839,0.999968843
ENSG00000225663.3,23.68471249,-0.015534432,0.201003757,-0.077284289,0.938397389,0.999968843
ENSG00000225733.1,126.2541958,-0.072431485,0.179890993,-0.402640978,0.687212359,0.999968843
ENSG00000225774.1,29.07913429,0.034924788,0.197565915,0.176775374,0.859684833,0.999968843
ENSG00000225783.2,29.84233524,0.152655192,0.248527032,0.61423979,0.539056883,0.999968843
ENSG00000225830.6,16.84820714,0.086336079,0.267423559,0.322843955,0.746813423,0.999968843
ENSG00000225901.1,11.29225281,-0.119276658,0.302028596,-0.394918428,0.692903089,0.999968843
ENSG00000225953.2,11.97059186,0.093859229,0.303697276,0.309055221,0.757279521,0.999968843
ENSG00000226015.2,17.46860577,0.011449028,0.229609188,0.049863109,0.960231476,0.999968843
ENSG00000226085.2,15.76200718,0.048117372,0.25338444,0.189898685,0.849388523,0.999968843
ENSG00000226137.3,78.79784402,0.069582473,0.234991955,0.296105767,0.76714931,0.999968843
ENSG00000226221.1,28.6501234,-0.131750379,0.230062566,-0.572671953,0.566866831,0.999968843
ENSG00000226284.1,15.57708262,0.029455009,0.236859864,0.124356268,0.901033198,0.999968843
ENSG00000226415.1,74.88905687,0.031797242,0.193591436,0.164249221,0.869534955,0.999968843
ENSG00000226479.3,12.18580081,-0.114146028,0.305149028,-0.374066496,0.708354845,0.999968843
ENSG00000226549.3,13.04538588,-0.300195233,0.654933148,-0.458360115,0.646693742,0.999968843
ENSG00000226608.2,97.23614533,-0.203260568,0.282195226,-0.720283511,0.471350455,0.999968843
ENSG00000226666.1,21.27972697,0.0130541,0.204591008,0.063805836,0.949124831,0.999968843
ENSG00000226677.2,13.73106846,-0.058705023,0.251919109,-0.233031243,0.815737145,0.999968843
ENSG00000226745.2,20.54471992,0.01772816,0.226200765,0.078373561,0.937530904,0.999968843
ENSG00000226752.2,16.55709598,-0.042585945,0.242574193,-0.175558431,0.860640863,0.999968843
ENSG00000226816.2,22.35969468,0.042801973,0.20364353,0.210180862,0.833526516,0.999968843
ENSG00000226950.2,26.33430761,-0.046665833,0.20296425,-0.229921441,0.818152815,0.999968843
ENSG00000226971.1,11.94053601,0.034395128,0.270115494,0.127334895,0.898675343,0.999968843
ENSG00000226976.1,32.13557721,-0.056627358,0.189321604,-0.299106691,0.764858641,0.999968843
ENSG00000227051.4,291.1604805,0.014311999,0.306998032,0.046619189,0.962816738,0.999968843
ENSG00000227105.1,14.80913328,-0.119482603,0.270309916,-0.44202079,0.658474162,0.999968843
ENSG00000227225.1,235.9196729,-0.094847764,0.241515897,-0.392718515,0.694527394,0.999968843
ENSG00000227345.4,17.22588575,0.048136369,0.236766601,0.20330726,0.838894882,0.999968843
ENSG00000227347.1,14.30106791,-0.033745471,0.249572675,-0.135213005,0.892443465,0.999968843
ENSG00000227372.5,18.23539617,-0.084695144,0.26615954,-0.318211942,0.750324175,0.999968843
ENSG00000227500.5,35.58822989,-0.120186168,0.275783635,-0.435798766,0.66298274,0.999968843
ENSG00000227544.3,26.36432768,-0.424521874,0.791442737,-0.536389879,0.591689125,0.999968843
ENSG00000227615.1,69.30417797,-0.215012334,0.279479603,-0.769331042,0.441696814,0.999968843
ENSG00000228181.1,17.45694262,0.036247637,0.243942821,0.148590708,0.881876605,0.999968843
ENSG00000228203.1,20.90284485,0.134601029,0.384320079,0.350231583,0.726164906,0.999968843
ENSG00000228205.1,45.14879644,-0.195681995,0.265670738,-0.736558331,0.461390983,0.999968843
ENSG00000228223.1,14.41477264,0.031746001,0.248142283,0.127934671,0.898200673,0.999968843
ENSG00000228224.3,20.57980676,-0.083382747,0.219963664,-0.379075096,0.704632099,0.999968843
ENSG00000228232.1,174.9046406,0.003337382,0.121926447,0.027372091,0.978162958,0.999968843
ENSG00000228247.1,12.36369315,-0.052202739,0.266782227,-0.195675476,0.844864181,0.999968843
ENSG00000228300.9,16.65870561,-0.013234738,0.232261169,-0.056982139,0.954559423,0.999968843
ENSG00000228328.2,24.22451293,0.028497715,0.213240745,0.133641041,0.893686429,0.999968843
ENSG00000228373.2,27.23555024,-0.012184717,0.242477958,-0.050250824,0.959922511,0.999968843
ENSG00000228440.1,46.80084665,-0.041350562,0.200883619,-0.205843375,0.836913259,0.999968843
ENSG00000228474.1,28.09188453,-0.130526434,0.228329364,-0.571658557,0.567553316,0.999968843
ENSG00000228594.1,10.5926767,0.078688347,0.353897311,0.222347967,0.824043014,0.999968843
ENSG00000228794.3,24.6379509,0.106916343,0.252733507,0.423039843,0.672266192,0.999968843
ENSG00000228818.1,10.46558325,0.032310098,0.29039294,0.111263371,0.9114075,0.999968843
ENSG00000228834.1,11.86265175,-0.024149667,0.274447568,-0.087993737,0.929881654,0.999968843
ENSG00000228847.1,20.65915554,-0.115628841,0.22281399,-0.518947851,0.603797108,0.999968843
ENSG00000228887.2,19.99585375,-0.178735544,0.32857174,-0.543977227,0.586457144,0.999968843
ENSG00000228929.1,11.9408502,-0.179499474,0.31242156,-0.574542532,0.565600727,0.999968843
ENSG00000228930.1,115.618566,-0.035114411,0.223467604,-0.157134234,0.875139058,0.999968843
ENSG00000228971.2,18.84126629,0.099269175,0.306878779,0.323480091,0.746331683,0.999968843
ENSG00000228998.3,16.99885036,0.084868441,0.234374549,0.362106046,0.717272786,0.999968843
ENSG00000229000.1,15.57923452,-0.044062228,0.284817154,-0.15470356,0.877055023,0.999968843
ENSG00000229091.2,14.08216969,-0.002874929,0.261275142,-0.011003452,0.991220692,0.999968843
ENSG00000229097.1,15.88846279,-0.023087064,0.235290579,-0.098121498,0.921835817,0.999968843
ENSG00000229117.4,17.62827553,-0.013951399,0.238223407,-0.058564351,0.953299105,0.999968843
ENSG00000229161.2,12.26180315,-0.034828538,0.265696228,-0.131084051,0.895708818,0.999968843
ENSG00000229248.1,10.79246261,-0.004682109,0.284864397,-0.016436272,0.986886343,0.999968843
ENSG00000229349.2,28.55682935,-0.033436675,0.180091238,-0.185665199,0.852707321,0.999968843
ENSG00000229419.1,25.33699019,0.053919593,0.199791729,0.269879006,0.787253339,0.999968843
ENSG00000229638.1,112.11672,-0.089499085,0.172033113,-0.520243362,0.602893966,0.999968843
ENSG00000229809.4,12.99889287,-0.041430297,0.269490514,-0.153735643,0.87781818,0.999968843
ENSG00000229932.2,33.37169324,0.071476619,0.197553785,0.361808403,0.717495213,0.999968843
ENSG00000229944.2,13.40937037,0.068960123,0.254115653,0.271372983,0.786104179,0.999968843
ENSG00000230037.1,55.80438654,-0.064390924,0.145032602,-0.443975516,0.657060286,0.999968843
ENSG00000230055.2,32.68377132,-0.018261495,0.185467993,-0.098461707,0.921565678,0.999968843
ENSG00000230202.1,15.10427305,-0.175463854,0.286145607,-0.613197792,0.539745564,0.999968843
ENSG00000230216.1,15.25089837,-0.144026819,0.308135521,-0.467413878,0.640203795,0.999968843
ENSG00000230311.2,11.94197884,0.071892031,0.271038343,0.265246718,0.790819407,0.999968843
ENSG00000230327.1,67.13668761,-0.012025069,0.281397607,-0.042733375,0.965914075,0.999968843
ENSG00000230457.3,20.60664035,-0.004343886,0.208697593,-0.02081426,0.983393823,0.999968843
ENSG00000230564.1,24.06481625,0.046654967,0.21946431,0.212585669,0.83165015,0.999968843
ENSG00000230580.1,27.62559729,-0.162949957,0.255385075,-0.63805591,0.523437286,0.999968843
ENSG00000230626.3,29.28705215,-0.01119803,0.180213203,-0.062137677,0.950453193,0.999968843
ENSG00000230629.2,62.60973839,-0.207866765,0.271161976,-0.766577854,0.443332547,0.999968843
ENSG00000230733.2,44.88207231,0.065029076,0.202566073,0.321026493,0.748190314,0.999968843
ENSG00000230777.1,19.70684002,-0.171444951,0.303699176,-0.564522279,0.572398742,0.999968843
ENSG00000230916.2,136.9340972,-0.012844534,0.224320133,-0.057259837,0.954338213,0.999968843
ENSG00000230950.1,78.97043047,-0.093969359,0.311824759,-0.301353103,0.763145252,0.999968843
ENSG00000230979.3,14.88772796,-0.199343747,0.331201524,-0.601880526,0.547253668,0.999968843
ENSG00000230989.2,130.545351,-0.051932564,0.124092075,-0.418500245,0.675581408,0.999968843
ENSG00000231043.2,16.67216184,-0.012560303,0.23134775,-0.054291874,0.956702624,0.999968843
ENSG00000231228.3,30.90012735,0.072429248,0.193521105,0.374270534,0.708203052,0.999968843
ENSG00000231234.1,36.78242424,-0.023228772,0.160314845,-0.144894706,0.884794006,0.999968843
ENSG00000231312.2,13.89853643,0.092219847,0.268805248,0.343073091,0.731543474,0.999968843
ENSG00000231434.1,10.10550774,0.004192003,0.29799613,0.014067305,0.988776285,0.999968843
ENSG00000231549.1,24.71759881,-0.005669799,0.195763489,-0.028962494,0.976894503,0.999968843
ENSG00000231632.1,15.50490798,0.118798483,0.270952633,0.438447419,0.661061978,0.999968843
ENSG00000231721.2,20.77328508,-0.024181285,0.21239964,-0.113848053,0.909358245,0.999968843
ENSG00000231764.3,16.38696959,0.120770046,0.486953981,0.248011211,0.804125733,0.999968843
ENSG00000231767.2,10.3010346,-0.128252889,0.310874407,-0.412555314,0.679932446,0.999968843
ENSG00000231884.1,19.42462501,-0.052068801,0.217601213,-0.239285435,0.810884259,0.999968843
ENSG00000231955.1,13.97298522,-0.00634932,0.251623247,-0.025233438,0.979868766,0.999968843
ENSG00000232044.3,58.36767849,-0.278116297,0.597775378,-0.465252178,0.641750877,0.999968843
ENSG00000232112.3,10.74261353,-0.112855189,0.292613038,-0.385680658,0.69973319,0.999968843
ENSG00000232119.2,29.7833267,0.015885688,0.182498257,0.087045696,0.930635189,0.999968843
ENSG00000232177.1,95.75862574,-0.073222253,0.18909517,-0.387224346,0.698590128,0.999968843
ENSG00000232203.3,19.10721772,-0.009376789,0.246884735,-0.03798043,0.969703285,0.999968843
ENSG00000232295.3,18.24586945,-0.045324,0.249569282,-0.181608889,0.855889672,0.999968843
ENSG00000232346.1,72.88491396,-0.197314956,0.267174925,-0.738523482,0.460196403,0.999968843
ENSG00000232368.1,78.90707589,-0.210024012,0.298220142,-0.704258305,0.481271927,0.999968843
